location	month	lot_num	artist	born_death	title	estimated_price	sold_price	sold_price_usd	image_url	image_path	description	artist_signature	medium	height_cm	length_cm	year_printed	provenance
London	28February2018	538	Édouard Vuillard	1868-1940	"Madame Hessel et Lulu devant la fenêtre de l'hôtel à La Baule
"	GBP 30,000 - GBP 50,000	GBP 28750	39764	https://www.christies.com/img/LotImages/2018/CKS/2018_CKS_15472_0538_000(edouard_vuillard_madame_hessel_et_lulu_devant_la_fenetre_de_lhotel_a_l).jpg	./resources/28February2018/Lot538.jpg	"['<span id=""main_center_0_lblLotDescription"">Édouard Vuillard (1868-1940)', ""\nMadame Hessel et Lulu devant la fenêtre de l'hôtel à La Baule"", ""\nsigned 'E. Vuillard' (lower right)"", '\noil on board', '\n18 1/4 x 20 3/8 in. (46.2 x 51.8 cm.)', '\nPainted in 1931', '\n</span>']"	signed 'E. Vuillard' (lower right)	oil on board	46.2	51.8	Painted in 1931	"Jos Hessel, Paris, by 1938.
Private collection. 
Anonymous sale, Galerie Charpentier, Paris, 16 June 1959, lot 105. 
Private collection, Paris, by whom acquired at the above sale, and thence by descent to the present owner."
London	28February2018	539	Pierre Bonnard	1867-1947	"Le thé, bouquet de violettes
"	GBP 100,000 - GBP 150,000	GBP 162500	224753	https://www.christies.com/img/LotImages/2018/CKS/2018_CKS_15472_0539_000(pierre_bonnard_le_the_bouquet_de_violettes).jpg	./resources/28February2018/Lot539.jpg	"['<span id=""main_center_0_lblLotDescription"">Pierre Bonnard (1867-1947)', '\nLe thé, bouquet de violettes', ""\nsigned 'Bonnard' (lower left)"", '\noil on canvas', '\n33 1/2 x 23 1/2 in. (80.5 x 59.5 cm.)', '\nPainted <i>circa </i>1907', '\n</span>']"	signed 'Bonnard' (lower left)	oil on canvas	80.5	59.5	Painted <i>circa </i>1907	"Madame Hendrick, Brussels.
Matthiesen Gallery, London.
Reid & Lefevre Gallery, London, 1942.
Mayor Gallery, London, 1949.
Anonymous sale; Sotheby's, London, 21 April 1971, lot 58.
Private Collection.
Acquired from the above by the present owner in 1974."
London	28February2018	540	Henri Martin	1860-1943	"Le bassin central du parc de Marquayrol
"	GBP 150,000 - GBP 200,000	GBP 440750	609601	https://www.christies.com/img/LotImages/2018/CKS/2018_CKS_15472_0540_000(henri_martin_le_bassin_central_du_parc_de_marquayrol).jpg	./resources/28February2018/Lot540.jpg	"['<span id=""main_center_0_lblLotDescription"">Henri Martin (1860-1943)', '\nLe bassin central du parc de Marquayrol', ""\nsigned 'Henri Martin' (lower right)"", '\noil on canvas', '\n37 7/8 x 51 1/2 in. (81 x 131 cm.)', '\nPainted <i>circa </i>1910', '\n</span>']"	signed 'Henri Martin' (lower right)	oil on canvas	81.0	131.0	Painted <i>circa </i>1910	"Private collection, France.
Richard Green Gallery, London. 
Acquired from the above by the present owner."
London	28February2018	541	Henri Manguin	1874-1949	"Paysage aux baigneuses, Colombier
"	GBP 120,000 - GBP 180,000	GBP 175000	242042	https://www.christies.com/img/LotImages/2018/CKS/2018_CKS_15472_0541_000(henri_manguin_le_repos_jeanne_et_pierre_manguin_a_saint-tropez).jpg	./resources/28February2018/Lot541.jpg	"['<span id=""main_center_0_lblLotDescription"">Henri Manguin (1874-1949)', '\nPaysage aux baigneuses, Colombier', ""\nstamped 'Manguin' (lower right)"", '\noil on canvas', '\n31 7/8 x 39 3/8 in. (81 x 100 cm.)', '\nPainted in summer 1917', '\n</span>']"	stamped 'Manguin' (lower right)	oil on canvas	81.0	100.0	Painted in summer 1917	"Mme Henri Manguin, St-Tropez, and thence by descent, until June 1983. 
Anonymous sale, Versailles, 8 June 1983, lot 27.
Private collection, France.
Anonymous sale, Christie's, New York, 20 November 1986, lot 367.
Acquired at the above sale by the present owner."
London	28February2018	542	Pierre-Auguste Renoir	1841-1919	"Petite Vénus à la pomme au socle
"	GBP 20,000 - GBP 30,000	GBP 37500	51866	https://www.christies.com/img/LotImages/2018/CKS/2018_CKS_15472_0542_000(pierre-auguste_renoir_and_richard_guino_petite_venus_a_la_pomme_au_soc).jpg	./resources/28February2018/Lot542.jpg	"['<span id=""main_center_0_lblLotDescription"">Pierre-Auguste Renoir (1841-1919) and Richard Guino (1890-1973)', '\nPetite Vénus à la pomme au socle', ""\nsigned 'Renoir' and with the Guino monogram 'RG', stamped with the foundry mark and numbered 'C. VALSUANI CIRE PERDUE II/VIII' (at the back of the base)"", '\nbronze with dark brown patina', '\nHeight: 32 3/8 in. (82.2 cm.)', '\nConceived in 1913 and cast in 1972', '\n</span>']"	signed 'Renoir' and with the Guino monogram 'RG', stamped with the foundry mark and numbered 'C. VALSUANI CIRE PERDUE II/VIII' (at the back of the base)	bronze with dark brown patina	82.2	82.2	Conceived in 1913 and cast in 1972	"Hôtel Bristol, Paris, December 1974.
Michel Guino, Paris, by whom acquired from the above, and thence by descent to the present owner."
London	28February2018	543	Aristide Maillol	1861-1944	"Femme agenouillée or Femme accroupie
"	GBP 50,000 - GBP 70,000	GBP 125000	172887	https://www.christies.com/img/LotImages/2018/CKS/2018_CKS_15472_0543_000(aristide_maillol_femme_agenouillee_or_femme_accroupie).jpg	./resources/28February2018/Lot543.jpg	"['<span id=""main_center_0_lblLotDescription"">Aristide Maillol (1861-1944)', '\nFemme agenouillée <i>or</i> Femme accroupie', ""\nsigned with the monogram and numbered 'M No1/6' (on top of the base); inscribed with the foundry mark 'Rudier. Fondeur Paris' (on the right edge of the base)"", '\nbronze in two parts with dark brown patina', '\nHeight: 6 1/2 in. (16.5 cm.)', '\nLength: 9 1/4 in. (23.5 cm.)', ""\nConceived in 1930 in an edition of six; this example cast within the artist's lifetime"", '\n</span>']"	signed with the monogram and numbered 'M No1/6' (on top of the base); inscribed with the foundry mark 'Rudier. Fondeur Paris' (on the right edge of the base)	bronze in two parts with dark brown patina	23.5	23.5	Conceived in 1930 in an edition of six; this example cast within the artist's lifetime	"Galerie Dina Vierny, Paris.
Paul & Sophie Sampliner, New York, by whom acquired from the above in June 1954.
Joan S. Ben-Avi, New York, by descent from the above; sold by her estate, Christie's, New York, 7 May 2009, lot 236. 
Acquired at the above sale by the present owner."
London	28February2018	545	Édouard Vuillard	1868-1940	"Moulin à Saint-Jacut or Les Villas
"	GBP 60,000 - GBP 80,000	GBP 60000	82986	https://www.christies.com/img/LotImages/2018/CKS/2018_CKS_15472_0545_000(edouard_vuillard_moulin_a_saint-jacut_or_les_villas).jpg	./resources/28February2018/Lot545.jpg	"['<span id=""main_center_0_lblLotDescription"">Édouard Vuillard (1868-1940)', '\nMoulin à Saint-Jacut <i>or</i> Les Villas', ""\nsigned 'E Vuillard' (lower right)"", '\n<i>peinture </i><i>à</i><i> la colle </i>on paper laid down on canvas', '\n33 1/2 x 42 in. (85 x 106.4 cm.)', '\nPainted in 1909 and reworked in 1924', '\n</span>']"	signed 'E Vuillard' (lower right)	<i>peinture </i><i>à</i><i> la colle </i>on paper laid down on canvas	85.0	106.4	Painted in 1909 and reworked in 1924	"Galerie Bernheim-Jeune, Paris (no. 17676), by whom acquired from the artist on 9 October 1909 .
Henri Bernstein, Paris, by whom acquired from the above on 3 November 1909.
Georges Bernheim, Paris.
E.R. Workman, London.
Alex Reid, Glasgow, by whom acquired on 16 October 1926.
Galerie Gérard Frères, Paris, by whom acquired on 7 March 1927.
Georges Renand, Paris; his sale, Hôtel Drouot, Paris, 15 March 1988, lot 54.
Private collection, Paris, by whom acquired from the above, and thence by descent to the present owner."
London	28February2018	546	Pierre Bonnard	1867-1947	"Bord de mer avec paysage
"	GBP 80,000 - GBP 120,000	GBP 100000	138310	https://www.christies.com/img/LotImages/2018/CKS/2018_CKS_15472_0546_000(pierre_bonnard_bord_de_mer_avec_paysage).jpg	./resources/28February2018/Lot546.jpg	"['<span id=""main_center_0_lblLotDescription"">Pierre Bonnard (1867-1947)', '\nBord de mer avec paysage', ""\nstamped with signature 'Bonnard' (Lugt 3883; lower left)"", '\noil on canvas laid down on cradled panel', '\n14 7/8 x 18 1/8 in. (37 x 46 cm.)', '\nPainted <i>circa</i> 1912', '\n</span>']"	stamped with signature 'Bonnard' (Lugt 3883; lower left)	oil on canvas laid down on cradled panel	37.0	46.0	Painted <i>circa</i> 1912	"The artist's estate. 
Anonymous sale, Hôtel Drouot, Paris, 18 January 1988, lot 3.
Acquired at the above sale by the family of the present owner."
London	28February2018	547	Moïse Kisling	1891-1953	"Provence
"	GBP 35,000 - GBP 55,000	GBP 43750	60510	https://www.christies.com/img/LotImages/2018/CKS/2018_CKS_15472_0547_000(moise_kisling_provence).jpg	./resources/28February2018/Lot547.jpg	"['<span id=""main_center_0_lblLotDescription"">Moïse Kisling (1891-1953)', '\nProvence', ""\nsigned 'Kisling' (lower right)"", '\noil on canvas', '\n31 7/8 x 23 5/8 in. (81 x 60.2 cm.)', '\nPainted in 1918', '\n</span>']"	signed 'Kisling' (lower right)	oil on canvas	81.0	60.2	Painted in 1918	Private collection, Switzerland, by whom acquired in the 1930s, and thence by descent to the present owner.
London	28February2018	550	Marcel Gromaire	1892-1971	"Trois baigneuses
"	GBP 20,000 - GBP 30,000	GBP 18750	25933	https://www.christies.com/img/LotImages/2018/CKS/2018_CKS_15472_0550_000(marcel_gromaire_trois_baigneuses).jpg	./resources/28February2018/Lot550.jpg	"['<span id=""main_center_0_lblLotDescription"">Marcel Gromaire (1892-1971)', '\nTrois baigneuses', ""\nsigned and dated '1967 Gromaire ' (lower right); signed, dated and inscribed 'GROMAIRE Trois baigneuses 1967 jbb' (on the reverse)"", '\noil on canvas', '\n21 1/4 x 25 5/8 in. (54 x 65.2 cm.)', '\nPainted in 1967', '\n</span>']"	signed and dated '1967 Gromaire ' (lower right); signed, dated and inscribed 'GROMAIRE Trois baigneuses 1967 jbb' (on the reverse)	oil on canvas	54.0	65.2	Painted in 1967	Private collection, Rome, and thence by descent to the present owners.
London	28February2018	551	Moïse Kisling	1891-1953	"Petite tête brune
"	GBP 30,000 - GBP 50,000	GBP 68750	95088	https://www.christies.com/img/LotImages/2018/CKS/2018_CKS_15472_0551_000(moise_kisling_petite_tete_brune).jpg	./resources/28February2018/Lot551.jpg	"['<span id=""main_center_0_lblLotDescription"">Moïse Kisling (1891-1953)', '\nPetite tête brune', ""\nsigned 'Kisling' (upper right)"", '\noil on canvas', '\n16 1/8 x 10 5/8 in. (41 x 27 cm.)', '\nPainted <i>circa </i>1930', '\n</span>']"	signed 'Kisling' (upper right)	oil on canvas	41.0	27.0	Painted <i>circa </i>1930	"Galerie Daniel Malingue, Paris. 
Galerie Félix Vercel, Paris (no. 6F).
Mr Giacomelli, Udine, by whom acquired from the above in May 1972.
Acquired from the above; sale, Christie's, London, 26 June 2002, lot 127. 
Acquired at the above sale by the present owner."
London	28February2018	552	Tamara De Lempicka	1898-1980	"Portrait d'une jeune fille rousse (recto); Étude abstraite (verso)
"	GBP 50,000 - GBP 70,000	GBP 87500	121021	https://www.christies.com/img/LotImages/2018/CKS/2018_CKS_15472_0552_000(tamara_de_lempicka_portrait_dune_jeune_fille_rousse_etude_abstraite).jpg	./resources/28February2018/Lot552.jpg	"['<span id=""main_center_0_lblLotDescription"">Tamara De Lempicka (1898-1980)', ""\nPortrait d'une jeune fille rousse <i>(recto</i>); Étude abstraite (<i>verso</i>)"", ""\nsigned 'T.DE.LEMPICKA' (lower right); signed indistinctly 'Tamara de Lempicka' (on the reverse)"", '\noil on board', '\n10 5/8 x 8 5/8 in. (27 x 22 cm.)', '\nPainted <i>circa </i>1939', '\n</span>']"	signed 'T.DE.LEMPICKA' (lower right); signed indistinctly 'Tamara de Lempicka' (on the reverse)	oil on board	27.0	22.0	Painted <i>circa </i>1939	"Ira Perrot, France, and thence by descent. 
Alain Blondel, Paris, by whom acquired from the above. 
Private collection, New York, by whom acquired from the above."
London	28February2018	553	André Derain	1880-1954	"Portrait de femme
"	GBP 20,000 - GBP 30,000	GBP 15000	20746	https://www.christies.com/img/LotImages/2018/CKS/2018_CKS_15472_0553_000(andre_derain_portrait_de_femme).jpg	./resources/28February2018/Lot553.jpg	"['<span id=""main_center_0_lblLotDescription"">André Derain (1880-1954)', '\nPortrait de femme', '\nwith the atelier André Derain stamp (on the reverse)', '\noil on canvas', '\n16 1/8 x 13 in. (40.8 x 32.8 cm.)', '\nPainted <i>circa </i>1950', '\n</span>']"	with the atelier André Derain stamp (on the reverse)	oil on canvas	40.8	32.8	Painted <i>circa </i>1950	Private collection, Japan, by the 1990s.
London	28February2018	554	Henri Manguin	1874-1949	"Enfants luttant
"	GBP 25,000 - GBP 35,000	GBP 27500	38035	https://www.christies.com/img/LotImages/2018/CKS/2018_CKS_15472_0554_000(henri_manguin_enfants_luttant).jpg	./resources/28February2018/Lot554.jpg	"['<span id=""main_center_0_lblLotDescription"">Henri Manguin (1874-1949)', '\nEnfants luttant', ""\nsigned 'Manguin' (lower right)"", '\noil on canvas laid down on board', '\n15 7/8 x 12 1/4 in. (40.3 x 31.2 cm.)', '\nPainted in Summer 1905', '\n</span>']"	signed 'Manguin' (lower right)	oil on canvas laid down on board	40.3	31.2	Painted in Summer 1905	"Ambroise Vollard, Paris, by whom acquired directly from the artist in March 1906.
Galerie Alex Vömel, Dusseldorf.
Herman Gotthard, Malmô.
Anonymous sale, Stockholms Auktionserverk, Stockholm, 29 October 2008, lot 879.
Acquired at the above sale by the present owner."
London	28February2018	556	Théo Tobiasse	1927-2012	"Le fils de l'emigré s'arrête à Notre-dame
"	GBP 10,000 - GBP 15,000	GBP 11875	16424	https://www.christies.com/img/LotImages/2018/CKS/2018_CKS_15472_0556_000(theo_tobiasse_le_fils_de_lemigre_sarrete_a_notre-dame).jpg	./resources/28February2018/Lot556.jpg	"['<span id=""main_center_0_lblLotDescription"">Théo Tobiasse (1927-2012)', ""\nLe fils de l'emigré s'arrête à Notre-dame"", ""\nsigned 'theo tobiasse' (upper left) and dated and inscribed 'Le fils de l'émigré s'arrétte [<i>sic</i>] à Notre-dame 70' (upper right)"", '\noil on canvas', '\n28 3/4 x 36 1/8 in. (73 x 91.7 cm.)', '\nPainted in 1970', '\n</span>']"	signed 'theo tobiasse' (upper left) and dated and inscribed 'Le fils de l'émigré s'arrétte [<i>sic</i>] à Notre-dame 70' (upper right)	oil on canvas	73.0	91.7	Painted in 1970	"Private collection, Europe; sale, Sotheby's, Tel Aviv, 27 September 1994, lot 69.
Acquired at the above sale by the present owner."
London	28February2018	557	Théo Tobiasse	1927-2012	"La Thora est ma fiancée
"	GBP 10,000 - GBP 15,000	GBP 12500	17288	https://www.christies.com/img/LotImages/2018/CKS/2018_CKS_15472_0557_000(theo_tobiasse_la_thora_est_ma_fiancee).jpg	./resources/28February2018/Lot557.jpg	"['<span id=""main_center_0_lblLotDescription"">Théo Tobiasse (1927-2012)', '\nLa Thora est ma fiancée', ""\nsigned 'theo tobiasse' (upper left), inscribed 'La Thora est ma fiancée' (upper right), dated '66' (centre right) and inscribed <i>Simchat Torah </i>(in Hebrew, lower left)"", '\noil on canvas', '\n45 1/4 x 35 in. (114 x 89 cm.)', '\nPainted in 1966', '\n</span>']"	signed 'theo tobiasse' (upper left), inscribed 'La Thora est ma fiancée' (upper right), dated '66' (centre right) and inscribed <i>Simchat Torah </i>(in Hebrew, lower left)	oil on canvas	114.0	89.0	Painted in 1966	"Anonymous sale, Christie's, Tel Aviv, 25 September 1994, lot 69.
Acquired at the above sale by the present owner."
London	28February2018	558	Chana Orloff	1888-1968	"Liseuse no.1
"	GBP 15,000 - GBP 20,000	GBP 11250	15559	https://www.christies.com/img/LotImages/2018/CKS/2018_CKS_15472_0558_000(chana_orloff_liseuse_no1).jpg	./resources/28February2018/Lot558.jpg	"['<span id=""main_center_0_lblLotDescription"">Chana Orloff (1888-1968)', '\nLiseuse no.1', ""\nsigned, dated and numbered '59 ch. Orloff 8/8' (on the side of the chair); inscribed with the foundry mark 'Susse Fondeur Paris' (on the back)"", '\nbronze with dark brown patina', '\nHeight: 21 1/4 in. (54 cm.)', '\nConceived in 1959 and cast in an edition of eight; this bronze cast in 1970', '\n</span>']"	signed, dated and numbered '59 ch. Orloff 8/8' (on the side of the chair); inscribed with the foundry mark 'Susse Fondeur Paris' (on the back)	bronze with dark brown patina	54.0	54.0	Conceived in 1959 and cast in an edition of eight; this bronze cast in 1970	Acquired by the present owner in the 2000s.
London	28February2018	559	Chana Orloff	1888-1968	"Danseuse s'étirant
"	GBP 15,000 - GBP 20,000	GBP 4750	6569	https://www.christies.com/img/LotImages/2018/CKS/2018_CKS_15472_0559_000(chana_orloff_danseuse_setirant).jpg	./resources/28February2018/Lot559.jpg	"['<span id=""main_center_0_lblLotDescription"">Chana Orloff (1888-1968)', ""\nDanseuse s'étirant"", ""\nsigned and numbered 'ch.Orloff 2/8' (on the top of the base); inscribed with the foundry mark 'Susse Fondeur Paris' (on the side of the base)"", '\nbronze with dark brown patina', '\nHeight: 29 5/8 in. (75.5 cm.)', '\nConceived in 1963 and cast in an edition of 8; this bronze cast in 1970', '\n</span>']"	signed and numbered 'ch.Orloff 2/8' (on the top of the base); inscribed with the foundry mark 'Susse Fondeur Paris' (on the side of the base)	bronze with dark brown patina	75.5	75.5	Conceived in 1963 and cast in an edition of 8; this bronze cast in 1970	"The artist's estate. 
Acquired from the above by the present owner in 2007."
London	28February2018	560	Chana Orloff	1888-1968	"Veuve no.1
"	GBP 15,000 - GBP 20,000	GBP 11250	15559	https://www.christies.com/img/LotImages/2018/CKS/2018_CKS_15472_0560_000(chana_orloff_veuve_no1).jpg	./resources/28February2018/Lot560.jpg	"['<span id=""main_center_0_lblLotDescription"">Chana Orloff (1888-1968)', '\nVeuve no.1', ""\nsigned 'Ch. Orloff' (on the top of the base); inscribed with the foundry mark 'Susse. Fondeur Paris' (on the back of the base)"", '\nbronze with dark brown patina with gold undertones', '\nHeight: 22 1/4 in. (56.5 cm.)', ""\nConceived in 1960 and cast during the artist's lifetime"", '\n</span>']"	signed 'Ch. Orloff' (on the top of the base); inscribed with the foundry mark 'Susse. Fondeur Paris' (on the back of the base)	bronze with dark brown patina with gold undertones	56.5	56.5	Conceived in 1960 and cast during the artist's lifetime	"The artist's estate.
Acquired from the above by the present owner in 2007."
